zip,city,region,district
72202,Hoi An,Central,District #25
72203,Tuy Hoa,Central,District #25
72204,Tuy Hoa,Central,District #25
72205,Hoi An,Central,District #25
72206,Quang Ngai,Central,District #25
72207,Quang Ngai,Central,District #25
72209,Hoi An,Central,District #25
72210,Da Nang,Central,District #25
72211,Tuy Hoa,Central,District #25
72212,Dong Hoi,Central,District #25
72214,Tuy Hoa,Central,District #25
72216,Quang Ngai,Central,District #25
72219,Hoi An,Central,District #25
72221,Dong Hoi,Central,District #25
72223,Da Nang,Central,District #25
72227,Hue,Central,District #25
72231,Dong Hoi,Central,District #25
72260,Quang Ngai,Central,District #25
72301,Quang Ngai,Central,District #25
72315,Hoi An,Central,District #25
72320,Tuy Hoa,Central,District #25
72322,Hue,Central,District #25
72324,Hoi An,Central,District #25
72326,Quang Ngai,Central,District #25
72327,Dong Hoi,Central,District #25
72330,Nha Trang,Central,District #25
72331,Dong Hoi,Central,District #25
72333,Da Nang,Central,District #25
72335,Phan Thiet,Central,District #25
72336,Kon Tum,Central,District #25
72340,Quy Nhon,Central,District #25
72342,Tam Ky,Central,District #25
72346,Kon Tum,Central,District #25
72348,Phan Rang-Thap Cham,Central,District #25
72350,Tam Ky,Central,District #25
72351,Kon Tum,Central,District #25
72353,Phan Rang-Thap Cham,Central,District #25
72354,Phan Rang-Thap Cham,Central,District #25
72355,Dong Hoi,Central,District #25
72358,Hue,Central,District #25
72359,Nha Trang,Central,District #25
72360,Phan Rang-Thap Cham,Central,District #25
72364,Nha Trang,Central,District #25
72365,Hoi An,Central,District #25
72366,Kon Tum,Central,District #25
72367,Tam Ky,Central,District #25
72368,Phan Thiet,Central,District #25
72370,Quy Nhon,Central,District #25
72372,Quy Nhon,Central,District #25
72373,Quy Nhon,Central,District #25
72374,Tam Ky,Central,District #25
72376,Nha Trang,Central,District #25
72384,Phan Thiet,Central,District #25
72386,Tam Ky,Central,District #25
72387,Da Nang,Central,District #25
72389,Da Nang,Central,District #25
72390,Tam Ky,Central,District #25
72392,Kon Tum,Central,District #25
72395,Quang Ngai,Central,District #25
72396,Nha Trang,Central,District #25
72401,Tam Ky,Central,District #25
72402,Tam Ky,Central,District #25
72403,Nha Trang,Central,District #25
72404,Da Nang,Central,District #25
72411,Quang Ngai,Central,District #25
72412,Hoi An,Central,District #25
72413,Nha Trang,Central,District #25
72414,Hue,Central,District #25
72415,Da Nang,Central,District #25
72416,Hue,Central,District #25
72419,Hue,Central,District #25
72421,Hoi An,Central,District #25
72422,Nha Trang,Central,District #25
72425,Da Nang,Central,District #25
72429,Hue,Central,District #25
72431,Quy Nhon,Central,District #25
72432,Phan Thiet,Central,District #25
72433,Phan Thiet,Central,District #25
72434,Phan Rang-Thap Cham,Central,District #25
72435,Hue,Central,District #25
72436,Tam Ky,Central,District #25
72437,Tam Ky,Central,District #25
72438,Dong Hoi,Central,District #25
72441,Nha Trang,Central,District #25
72442,Quang Ngai,Central,District #25
72443,Nha Trang,Central,District #25
72444,Hoi An,Central,District #25
72447,Tuy Hoa,Central,District #25
72449,Tam Ky,Central,District #25
72450,Tuy Hoa,Central,District #25
72451,Tuy Hoa,Central,District #25
72454,Kon Tum,Central,District #25
72455,Da Nang,Central,District #25
72456,Phan Thiet,Central,District #25
72457,Da Nang,Central,District #25
72460,Tuy Hoa,Central,District #25
72461,Nha Trang,Central,District #25
72462,Phan Thiet,Central,District #25
72464,Hue,Central,District #25
72466,Quang Ngai,Central,District #25
72469,Kon Tum,Central,District #25
72470,Phan Rang-Thap Cham,Central,District #25
72472,Hue,Central,District #25
72473,Da Nang,Central,District #25
72476,Tuy Hoa,Central,District #25
72479,Da Nang,Central,District #25
72482,Tam Ky,Central,District #25
72501,Phan Rang-Thap Cham,Central,District #25
72503,Phan Thiet,Central,District #25
72512,Nha Trang,Central,District #25
72513,Da Nang,Central,District #25
72517,Quy Nhon,Central,District #25
72519,Tam Ky,Central,District #25
72520,Quy Nhon,Central,District #25
72521,Hue,Central,District #25
72523,Nha Trang,Central,District #25
72524,Tam Ky,Central,District #25
72525,Da Nang,Central,District #25
72526,Phan Rang-Thap Cham,Central,District #25
72527,Tam Ky,Central,District #25
72529,Phan Thiet,Central,District #25
72530,Tuy Hoa,Central,District #25
72531,Hue,Central,District #25
72532,Hue,Central,District #25
72533,Da Nang,Central,District #25
72534,Quang Ngai,Central,District #25
72536,Quy Nhon,Central,District #25
72537,Quang Ngai,Central,District #21
72542,Da Nang,Central,District #25
72543,Hue,Central,District #25
72550,Phan Thiet,Central,District #25
72554,Tam Ky,Central,District #25
72555,Phan Rang-Thap Cham,Central,District #25
72556,Phan Thiet,Central,District #25
72560,Phan Thiet,Central,District #25
72561,Hue,Central,District #25
72562,Hue,Central,District #25
72564,Quy Nhon,Central,District #25
72565,Quang Ngai,Central,District #25
72566,Kon Tum,Central,District #25
72567,Nha Trang,Central,District #25
72568,Phan Rang-Thap Cham,Central,District #25
72571,Kon Tum,Central,District #25
72572,Hoi An,Central,District #25
72576,Tuy Hoa,Central,District #25
72577,Tuy Hoa,Central,District #25
72579,Hue,Central,District #25
72581,Quang Ngai,Central,District #25
72583,Tuy Hoa,Central,District #25
72585,Nha Trang,Central,District #25
72587,Dong Hoi,Central,District #25
72601,Kon Tum,Central,District #21
72602,Hue,Central,District #21
72611,Tam Ky,Central,District #21
72615,Dong Hoi,Central,District #21
72616,Kon Tum,Central,District #21
72617,Dong Hoi,Central,District #25
72619,Kon Tum,Central,District #21
72623,Hoi An,Central,District #21
72628,Phan Thiet,Central,District #21
72629,Dong Hoi,Central,District #25
72630,Quang Ngai,Central,District #21
72631,Hoi An,Central,District #21
72632,Tam Ky,Central,District #21
72633,Phan Rang-Thap Cham,Central,District #21
72634,Dong Hoi,Central,District #21
72635,Quy Nhon,Central,District #21
72638,Dong Hoi,Central,District #21
72639,Phan Thiet,Central,District #25
72640,Tam Ky,Central,District #21
72641,Tam Ky,Central,District #21
72642,Kon Tum,Central,District #21
72644,Da Nang,Central,District #21
72645,Nha Trang,Central,District #25
72648,Hoi An,Central,District #21
72650,Dong Hoi,Central,District #25
72651,Kon Tum,Central,District #21
72653,Kon Tum,Central,District #21
72654,Nha Trang,Central,District #21
72658,Hoi An,Central,District #25
72661,Da Nang,Central,District #21
72662,Nha Trang,Central,District #21
72666,Quang Ngai,Central,District #21
72668,Da Nang,Central,District #21
72669,Hoi An,Central,District #21
72672,Dong Hoi,Central,District #21
72675,Dong Hoi,Central,District #21
72677,Kon Tum,Central,District #21
72680,Da Nang,Central,District #25
72682,Hoi An,Central,District #21
72683,Phan Thiet,Central,District #21
72685,Quy Nhon,Central,District #21
72686,Tuy Hoa,Central,District #25
72687,Kon Tum,Central,District #21
72701,Phan Rang-Thap Cham,Central,District #21
72702,Hoi An,Central,District #21
72703,Hoi An,Central,District #21
72704,Quang Ngai,Central,District #21
72711,Quang Ngai,Central,District #21
72712,Hoi An,Central,District #21
72714,Nha Trang,Central,District #21
72715,Phan Thiet,Central,District #21
72716,Phan Rang-Thap Cham,Central,District #21
72717,Hue,Central,District #25
72718,Hoi An,Central,District #21
72719,Tuy Hoa,Central,District #21
72721,Hue,Central,District #21
72722,Tam Ky,Central,District #21
72727,Da Nang,Central,District #21
72728,Dong Hoi,Central,District #21
72730,Hoi An,Central,District #21
72732,Hoi An,Central,District #21
72734,Hoi An,Central,District #21
72735,Da Nang,Central,District #21
72736,Quang Ngai,Central,District #21
72738,Nha Trang,Central,District #21
72739,Phan Rang-Thap Cham,Central,District #21
72740,Quang Ngai,Central,District #21
72741,Nha Trang,Central,District #21
72742,Da Nang,Central,District #21
72744,Phan Rang-Thap Cham,Central,District #21
72745,Da Nang,Central,District #21
72751,Da Nang,Central,District #21
72753,Kon Tum,Central,District #21
72756,Nha Trang,Central,District #21
72757,Nha Trang,Central,District #21
72758,Quang Ngai,Central,District #21
72761,Quy Nhon,Central,District #21
72762,Quy Nhon,Central,District #21
72764,Hoi An,Central,District #21
72765,Nha Trang,Central,District #21
72766,Dong Hoi,Central,District #21
72768,Tuy Hoa,Central,District #21
72769,Phan Rang-Thap Cham,Central,District #21
72770,Quang Ngai,Central,District #21
72773,Phan Rang-Thap Cham,Central,District #21
72774,Dong Hoi,Central,District #21
72776,Quy Nhon,Central,District #21
72801,Kon Tum,Central,District #25
72802,Quy Nhon,Central,District #25
72811,Quy Nhon,Central,District #25
72812,Hoi An,Central,District #25
72821,Hoi An,Central,District #25
72823,Hue,Central,District #25
72824,Kon Tum,Central,District #25
72829,Nha Trang,Central,District #25
72830,Hoi An,Central,District #25
72832,Tam Ky,Central,District #25
72833,Phan Rang-Thap Cham,Central,District #25
72834,Da Nang,Central,District #25
72835,Quy Nhon,Central,District #25
72837,Kon Tum,Central,District #25
72839,Hue,Central,District #25
72840,Tam Ky,Central,District #25
72842,Kon Tum,Central,District #25
72843,Dong Hoi,Central,District #25
72845,Da Nang,Central,District #25
72846,Phan Rang-Thap Cham,Central,District #25
72847,Phan Rang-Thap Cham,Central,District #25
72851,Dong Hoi,Central,District #25
72853,Phan Rang-Thap Cham,Central,District #25
72854,Hoi An,Central,District #25
72855,Tam Ky,Central,District #25
72856,Quang Ngai,Central,District #25
72857,Tam Ky,Central,District #25
72858,Dong Hoi,Central,District #25
72863,Hue,Central,District #25
72865,Quang Ngai,Central,District #25
72901,Da Nang,Central,District #25
72903,Tam Ky,Central,District #25
72904,Hoi An,Central,District #25
72908,Da Nang,Central,District #25
72916,Da Nang,Central,District #25
72918,Tam Ky,Central,District #25
72921,Da Nang,Central,District #25
72923,Da Nang,Central,District #25
72927,Hoi An,Central,District #25
72928,Tuy Hoa,Central,District #25
72930,Nha Trang,Central,District #25
72932,Quang Ngai,Central,District #25
72933,Da Nang,Central,District #25
72935,Quang Ngai,Central,District #25
72936,Da Nang,Central,District #25
72937,Nha Trang,Central,District #25
72938,Da Nang,Central,District #25
72940,Da Nang,Central,District #25
72941,Tuy Hoa,Central,District #25
72943,Tam Ky,Central,District #25
72944,Phan Rang-Thap Cham,Central,District #25
72945,Nha Trang,Central,District #25
72946,Tuy Hoa,Central,District #25
72947,Dong Hoi,Central,District #25
72948,Dong Hoi,Central,District #25
72949,Phan Rang-Thap Cham,Central,District #25
72951,Tuy Hoa,Central,District #25
72952,Tuy Hoa,Central,District #25
72956,Tuy Hoa,Central,District #25
72957,Phan Thiet,Central,District #25
72958,Tuy Hoa,Central,District #25
72959,Dong Hoi,Central,District #25
73002,Phan Rang-Thap Cham,Central,District #21
73003,Nha Trang,Central,District #21
73004,Tam Ky,Central,District #21
73005,Quy Nhon,Central,District #22
73006,Quy Nhon,Central,District #22
73007,Tuy Hoa,Central,District #21
73008,Hoi An,Central,District #21
73009,Quang Ngai,Central,District #21
73010,Quang Ngai,Central,District #21
73011,Kon Tum,Central,District #21
73012,Da Nang,Central,District #21
73013,Hue,Central,District #21
73014,Da Nang,Central,District #21
73015,Dong Hoi,Central,District #22
73016,Quang Ngai,Central,District #21
73017,Nha Trang,Central,District #22
73018,Quang Ngai,Central,District #21
73019,Dong Hoi,Central,District #21
73020,Hoi An,Central,District #21
73022,Nha Trang,Central,District #21
73023,Tam Ky,Central,District #21
73025,Phan Rang-Thap Cham,Central,District #21
73026,Da Nang,Central,District #21
73027,Tuy Hoa,Central,District #21
73028,Tam Ky,Central,District #21
73029,Tam Ky,Central,District #22
73030,Kon Tum,Central,District #21
73033,Tuy Hoa,Central,District #21
73034,Hue,Central,District #21
73036,Hoi An,Central,District #21
73038,Tam Ky,Central,District #22
73041,Da Nang,Central,District #22
73042,Phan Thiet,Central,District #22
73044,Quy Nhon,Central,District #21
73045,Nha Trang,Central,District #21
73047,Kon Tum,Central,District #21
73048,Quang Ngai,Central,District #21
73049,Hue,Central,District #21
73051,Phan Thiet,Central,District #21
73052,Phan Thiet,Central,District #21
73053,Phan Thiet,Central,District #21
73054,Da Nang,Central,District #21
73055,Tam Ky,Central,District #22
73057,Hue,Central,District #21
73058,Phan Rang-Thap Cham,Central,District #21
73059,Phan Thiet,Central,District #21
73061,Quy Nhon,Central,District #21
73062,Hue,Central,District #22
73063,Hoi An,Central,District #21
73064,Tuy Hoa,Central,District #21
73065,Da Nang,Central,District #21
73066,Quang Ngai,Central,District #21
73067,Nha Trang,Central,District #21
73068,Tam Ky,Central,District #21
73069,Phan Rang-Thap Cham,Central,District #21
73070,Kon Tum,Central,District #21
73071,Quy Nhon,Central,District #21
73072,Nha Trang,Central,District #21
73074,Quy Nhon,Central,District #21
73075,Hoi An,Central,District #21
73077,Phan Thiet,Central,District #21
73078,Kon Tum,Central,District #21
73079,Nha Trang,Central,District #21
73080,Hue,Central,District #21
73082,Hoi An,Central,District #22
73083,Hue,Central,District #21
73084,Dong Hoi,Central,District #21
73085,Nha Trang,Central,District #21
73086,Dong Hoi,Central,District #21
73089,Phan Rang-Thap Cham,Central,District #21
73090,Da Nang,Central,District #21
73092,Phan Thiet,Central,District #21
73093,Da Nang,Central,District #21
73095,Hue,Central,District #21
73096,Tuy Hoa,Central,District #21
73097,Dong Hoi,Central,District #21
73098,Kon Tum,Central,District #21
73099,Quang Ngai,Central,District #21
73101,Quy Nhon,Central,District #21
73102,Dong Hoi,Central,District #21
73103,Quy Nhon,Central,District #21
73104,Hue,Central,District #21
73105,Phan Rang-Thap Cham,Central,District #21
73106,Tam Ky,Central,District #21
73107,Dong Hoi,Central,District #21
73108,Quang Ngai,Central,District #21
73109,Quang Ngai,Central,District #21
73110,Tam Ky,Central,District #21
73111,Phan Rang-Thap Cham,Central,District #21
73112,Phan Thiet,Central,District #21
73114,Tam Ky,Central,District #21
73115,Quy Nhon,Central,District #21
73116,Da Nang,Central,District #21
73117,Tam Ky,Central,District #21
73118,Kon Tum,Central,District #21
73119,Nha Trang,Central,District #21
73120,Phan Thiet,Central,District #21
73121,Phan Rang-Thap Cham,Central,District #21
73122,Dong Hoi,Central,District #21
73123,Quang Ngai,Central,District #21
73127,Hoi An,Central,District #21
73128,Phan Rang-Thap Cham,Central,District #21
73129,Tam Ky,Central,District #21
73130,Hoi An,Central,District #21
73131,Da Nang,Central,District #21
73132,Tam Ky,Central,District #21
73134,Quy Nhon,Central,District #21
73135,Hoi An,Central,District #21
73136,Da Nang,Central,District #21
73137,Phan Rang-Thap Cham,Central,District #21
73139,Phan Rang-Thap Cham,Central,District #21
73140,Hoi An,Central,District #21
73141,Tam Ky,Central,District #21
73142,Nha Trang,Central,District #21
73143,Quy Nhon,Central,District #21
73145,Kon Tum,Central,District #21
73146,Tuy Hoa,Central,District #21
73149,Phan Thiet,Central,District #21
73150,Quang Ngai,Central,District #21
73151,Hoi An,Central,District #21
73153,Phan Rang-Thap Cham,Central,District #21
73155,Tuy Hoa,Central,District #21
73159,Kon Tum,Central,District #21
73160,Da Nang,Central,District #21
73162,Nha Trang,Central,District #21
73165,Kon Tum,Central,District #21
73169,Hoi An,Central,District #21
73170,Da Nang,Central,District #21
73173,Tam Ky,Central,District #21
73179,Nha Trang,Central,District #21
73195,Hoi An,Central,District #21
73199,Tam Ky,Central,District #21
73344,Phan Rang-Thap Cham,Central,District #23
73401,Quy Nhon,Central,District #22
73402,Phan Rang-Thap Cham,Central,District #22
73403,Hue,Central,District #22
73425,Hue,Central,District #22
73430,Quang Ngai,Central,District #22
73432,Tam Ky,Central,District #22
73433,Tam Ky,Central,District #21
73434,Kon Tum,Central,District #22
73437,Quy Nhon,Central,District #22
73438,Dong Hoi,Central,District #22
73439,Dong Hoi,Central,District #22
73443,Quang Ngai,Central,District #22
73446,Phan Rang-Thap Cham,Central,District #22
73447,Nha Trang,Central,District #22
